claim_id,evidence_id,label
1602,Antarctica:346,SUPPORTS
1602,Antarctica:357,NOT_ENOUGH_INFO
1602,Antarctica:78,NOT_ENOUGH_INFO
1603,Climate change in Tuvalu:34,SUPPORTS
1603,Coral reef:17,SUPPORTS
1603,Coral reef:52,SUPPORTS
1603,Coral reef:98,SUPPORTS
1603,Tuvalu:484,SUPPORTS
1604,Carbon dioxide in Earth's atmosphere:140,REFUTES
1604,Carbon dioxide:186,REFUTES
1604,Global warming:59,REFUTES
1604,Greenhouse gas:123,REFUTES
1604,Greenhouse gas:130,REFUTES
1605,Global warming:166,REFUTES
1605,Global warming:354,NOT_ENOUGH_INFO
1605,Global warming:9,REFUTES
1605,Sea level rise:0,REFUTES
1605,Sea level rise:322,REFUTES
1606,BP:283,NOT_ENOUGH_INFO
1606,Green-collar worker:26,REFUTES
1606,Green-collar worker:9,REFUTES
1606,Renewable energy commercialization:11,REFUTES
1606,Renewable energy:6,REFUTES
1607,Carbon dioxide:191,NOT_ENOUGH_INFO
1607,Carbon dioxide:266,NOT_ENOUGH_INFO
1607,Gaia hypothesis:44,NOT_ENOUGH_INFO
1607,Global warming:0,NOT_ENOUGH_INFO
1607,Global warming:116,NOT_ENOUGH_INFO
1608,Earth's energy budget:66,NOT_ENOUGH_INFO
1608,Electronic keyboard:55,NOT_ENOUGH_INFO
1608,Land degradation:46,NOT_ENOUGH_INFO
1608,Mediterranean Sea:205,NOT_ENOUGH_INFO
1608,Perennial plant:39,NOT_ENOUGH_INFO
1609,Greenland ice sheet:143,REFUTES
1609,Greenland:200,REFUTES
1609,Greenland:201,REFUTES
1609,Retreat of glaciers since 1850:273,REFUTES
1609,Retreat of glaciers since 1850:286,REFUTES
1614,Arctic Ocean:122,REFUTES
1614,Climate change in the Arctic:28,NOT_ENOUGH_INFO
1614,Polar ice cap:37,REFUTES
1614,Sea ice:117,REFUTES
1614,Sea ice:118,NOT_ENOUGH_INFO
1615,Climate change adaptation:20,NOT_ENOUGH_INFO
1615,Economic impacts of climate change:2,REFUTES
1615,Effects of global warming:259,REFUTES
1615,Heat wave:54,REFUTES
1615,Intergovernmental Panel on Climate Change:159,REFUTES
1616,John Christy:40,NOT_ENOUGH_INFO
1616,Microwave Sounding Unit temperature measurements:111,NOT_ENOUGH_INFO
1616,Microwave Sounding Unit temperature measurements:92,NOT_ENOUGH_INFO
1616,UAH satellite temperature dataset:27,NOT_ENOUGH_INFO
1616,UAH satellite temperature dataset:28,NOT_ENOUGH_INFO
1617,Attribution of recent climate change:10,REFUTES
1617,IPCC Fifth Assessment Report:48,REFUTES
1617,Intergovernmental Panel on Climate Change:127,REFUTES
1617,Intergovernmental Panel on Climate Change:190,REFUTES
1617,Scientific consensus on climate change:306,NOT_ENOUGH_INFO
1618,20th century:6,NOT_ENOUGH_INFO
1618,Global warming:19,NOT_ENOUGH_INFO
1618,Global warming:55,NOT_ENOUGH_INFO
1618,Global warming:59,NOT_ENOUGH_INFO
1618,Scientific consensus on climate change:713,NOT_ENOUGH_INFO
1619,James Hansen:46,NOT_ENOUGH_INFO
1619,James Hansen:48,NOT_ENOUGH_INFO
1619,West Side Highway:0,NOT_ENOUGH_INFO
1619,West Side Highway:194,NOT_ENOUGH_INFO
1619,West Side Highway:370,NOT_ENOUGH_INFO
1620,Crown-of-thorns starfish:219,SUPPORTS
1620,Great Barrier Reef:17,REFUTES
1620,Great Barrier Reef:2,SUPPORTS
1620,Great Barrier Reef:53,NOT_ENOUGH_INFO
1620,Great Barrier Reef:57,NOT_ENOUGH_INFO
1622,Effective temperature:42,NOT_ENOUGH_INFO
1622,Global warming:117,NOT_ENOUGH_INFO
1622,Greenhouse effect:64,NOT_ENOUGH_INFO
1622,Ice age:148,NOT_ENOUGH_INFO
1622,Ice age:158,NOT_ENOUGH_INFO
1623,Climate:1,NOT_ENOUGH_INFO
1623,Climate:108,NOT_ENOUGH_INFO
1623,Climate:113,NOT_ENOUGH_INFO
1623,Climate:36,NOT_ENOUGH_INFO
1623,Climate:75,NOT_ENOUGH_INFO
1625,Global warming:123,SUPPORTS
1625,Global warming:155,SUPPORTS
1625,Global warming:156,SUPPORTS
1625,Global warming:9,SUPPORTS
1625,Heat wave:54,SUPPORTS
1626,Attribution of recent climate change:14,SUPPORTS
1626,Climate system:226,NOT_ENOUGH_INFO
1626,Climate system:6,NOT_ENOUGH_INFO
1626,Global warming:45,NOT_ENOUGH_INFO
1626,Global warming:832,NOT_ENOUGH_INFO
1627,Attribution of recent climate change:72,NOT_ENOUGH_INFO
1627,Climate:12,NOT_ENOUGH_INFO
1627,Global warming controversy:998,SUPPORTS
1627,Global warming:22,NOT_ENOUGH_INFO
1627,Global warming:276,NOT_ENOUGH_INFO
1629,21st century:490,SUPPORTS
1629,Global warming:276,SUPPORTS
1629,Scientific consensus on climate change:10,SUPPORTS
1629,Scientific consensus on climate change:266,SUPPORTS
1629,Scientific consensus on climate change:289,SUPPORTS
1631,Global warming:95,NOT_ENOUGH_INFO
1631,Urban heat island:311,SUPPORTS
1631,Urban heat island:313,NOT_ENOUGH_INFO
1631,Urban heat island:320,NOT_ENOUGH_INFO
1631,Urban heat island:325,REFUTES
1634,Antarctica:1046,SUPPORTS
1634,Antarctica:363,REFUTES
1634,Antarctica:365,SUPPORTS
1634,Retreat of glaciers since 1850:391,SUPPORTS
1634,Sea level rise:88,SUPPORTS
1638,Global catastrophic risk:224,NOT_ENOUGH_INFO
1638,Global catastrophic risk:232,NOT_ENOUGH_INFO
1638,Global warming:64,NOT_ENOUGH_INFO
1638,Ice age:124,NOT_ENOUGH_INFO
1638,Intergovernmental Panel on Climate Change:128,NOT_ENOUGH_INFO
1640,Global warming:22,NOT_ENOUGH_INFO
1640,Global warming:276,NOT_ENOUGH_INFO
1640,Global warming:366,NOT_ENOUGH_INFO
1640,Scientific consensus on climate change:48,NOT_ENOUGH_INFO
1640,Scientific consensus on climate change:507,NOT_ENOUGH_INFO
1643,Al Gore:399,SUPPORTS
1643,An Inconvenient Truth:109,SUPPORTS
1643,An Inconvenient Truth:133,SUPPORTS
1643,An Inconvenient Truth:170,SUPPORTS
1643,Earth in the Balance:0,NOT_ENOUGH_INFO
1644,Effects of global warming on human health:459,NOT_ENOUGH_INFO
1644,Glacier:92,SUPPORTS
1644,Glacier:93,SUPPORTS
1644,Retreat of glaciers since 1850:401,SUPPORTS
1644,Water scarcity:140,SUPPORTS
1645,Global warming:276,SUPPORTS
1645,Scientific consensus on climate change:150,SUPPORTS
1645,Scientific consensus on climate change:48,NOT_ENOUGH_INFO
1645,Scientific consensus on climate change:507,NOT_ENOUGH_INFO
1645,Solar activity and climate:69,REFUTES
1647,Global issue:19,SUPPORTS
1647,Global warming:198,SUPPORTS
1647,Global warming:9,SUPPORTS
1647,Heat wave:54,SUPPORTS
1647,Weather:96,SUPPORTS
1648,Global warming:146,SUPPORTS
1648,Sea level rise:0,SUPPORTS
1648,Sea level rise:1,SUPPORTS
1648,Sea level rise:2,SUPPORTS
1648,Sea level rise:26,SUPPORTS
1649,Urban heat island:103,NOT_ENOUGH_INFO
1649,Urban heat island:311,SUPPORTS
1649,Urban heat island:324,NOT_ENOUGH_INFO
1649,Urban heat island:42,REFUTES
1649,Urbanization:469,NOT_ENOUGH_INFO
1652,Atmosphere of Venus:45,NOT_ENOUGH_INFO
1652,Carbon dioxide:265,NOT_ENOUGH_INFO
1652,Carbon dioxide:269,NOT_ENOUGH_INFO
1652,Global warming:28,NOT_ENOUGH_INFO
1652,Physical impacts of climate change:148,NOT_ENOUGH_INFO
1653,Global warming:28,NOT_ENOUGH_INFO
1653,Instrumental temperature record:5,SUPPORTS
1653,Physical impacts of climate change:243,SUPPORTS
1653,Scientific consensus on climate change:391,SUPPORTS
1653,Scientific consensus on climate change:49,SUPPORTS
1654,Climate change denial:1039,NOT_ENOUGH_INFO
1654,Global warming controversy:373,NOT_ENOUGH_INFO
1654,Global warming controversy:39,NOT_ENOUGH_INFO
1654,Jim Inhofe:122,NOT_ENOUGH_INFO
1654,Russia:376,NOT_ENOUGH_INFO
1655,Climate change (general concept):19,SUPPORTS
1655,Earth:315,SUPPORTS
1655,Global warming:183,REFUTES
1655,Global warming:276,SUPPORTS
1655,Global warming:49,NOT_ENOUGH_INFO
1656,Carbon capture and storage:36,NOT_ENOUGH_INFO
1656,Carbon cycle:110,SUPPORTS
1656,Carbon cycle:113,SUPPORTS
1656,Carbon sequestration:198,NOT_ENOUGH_INFO
1656,Climate change mitigation:29,SUPPORTS
1657,IPCC First Assessment Report:15,SUPPORTS
1657,Intergovernmental Panel on Climate Change:113,REFUTES
1657,Intergovernmental Panel on Climate Change:128,NOT_ENOUGH_INFO
1657,Intergovernmental Panel on Climate Change:292,SUPPORTS
1657,Intergovernmental Panel on Climate Change:296,SUPPORTS
1658,Carbon dioxide:192,SUPPORTS
1658,Carbon dioxide:194,SUPPORTS
1658,Carbon dioxide:21,SUPPORTS
1658,Global warming:153,SUPPORTS
1658,Greenhouse gas:174,SUPPORTS
1659,Global warming:14,SUPPORTS
1659,Global warming:177,SUPPORTS
1659,Holocene extinction:1245,SUPPORTS
1659,Holocene extinction:28,SUPPORTS
1659,Polar bear:355,SUPPORTS
1660,Carbon credit:79,NOT_ENOUGH_INFO
1660,Carbon price:117,NOT_ENOUGH_INFO
1660,Carbon price:188,NOT_ENOUGH_INFO
1660,Carbon price:191,NOT_ENOUGH_INFO
1660,Carbon tax:460,NOT_ENOUGH_INFO
1662,Antarctica:119,NOT_ENOUGH_INFO
1662,Atlantic Ocean:129,NOT_ENOUGH_INFO
1662,Earth:1285,NOT_ENOUGH_INFO
1662,Earth:207,NOT_ENOUGH_INFO
1662,Polar regions of Earth:6,NOT_ENOUGH_INFO
1663,Greenland ice sheet:41,SUPPORTS
1663,Greenland ice sheet:92,SUPPORTS
1663,Greenland:178,SUPPORTS
1663,Greenland:200,SUPPORTS
1663,Greenland:740,SUPPORTS
1665,Biodiversity:310,SUPPORTS
1665,Carbon dioxide:232,NOT_ENOUGH_INFO
1665,Carbon dioxide:245,SUPPORTS
1665,Climate change and agriculture:266,SUPPORTS
1665,Sustainability:256,NOT_ENOUGH_INFO
1667,Jupiter:106,NOT_ENOUGH_INFO
1667,Jupiter:313,NOT_ENOUGH_INFO
1667,Mars:214,NOT_ENOUGH_INFO
1667,Mars:221,NOT_ENOUGH_INFO
1667,Mars:303,NOT_ENOUGH_INFO
1668,Holocene glacial retreat:0,NOT_ENOUGH_INFO
1668,North Pole:177,SUPPORTS
1668,Retreat of glaciers since 1850:336,SUPPORTS
1668,Retreat of glaciers since 1850:769,NOT_ENOUGH_INFO
1668,Sea ice:115,SUPPORTS
1669,An Inconvenient Truth:125,SUPPORTS
1669,Climate change (general concept):78,SUPPORTS
1669,El Niño–Southern Oscillation:113,SUPPORTS
1669,Little Ice Age:164,SUPPORTS
1669,Paleoclimatology:148,SUPPORTS
1670,Global warming:24,NOT_ENOUGH_INFO
1670,Global warming:276,SUPPORTS
1670,Global warming:52,SUPPORTS
1670,Ice age:148,NOT_ENOUGH_INFO
1670,James Hansen:61,NOT_ENOUGH_INFO
1672,2010 Northern Hemisphere heat waves:288,SUPPORTS
1672,Global warming:0,SUPPORTS
1672,Global warming:146,NOT_ENOUGH_INFO
1672,Global warming:22,SUPPORTS
1672,Moscow:209,SUPPORTS
1673,Greenhouse effect:19,NOT_ENOUGH_INFO
1673,Greenhouse effect:84,NOT_ENOUGH_INFO
1673,Greenhouse gas:77,NOT_ENOUGH_INFO
1673,Ice age:103,NOT_ENOUGH_INFO
1673,Ice age:178,NOT_ENOUGH_INFO
1674,20th century:366,SUPPORTS
1674,20th century:6,NOT_ENOUGH_INFO
1674,20th century:94,SUPPORTS
1674,Global warming:218,NOT_ENOUGH_INFO
1674,James Hansen:246,SUPPORTS
1675,Earth:1532,NOT_ENOUGH_INFO
1675,Earth:316,NOT_ENOUGH_INFO
1675,Global cooling:2,SUPPORTS
1675,James Hansen:61,NOT_ENOUGH_INFO
1675,Sea level rise:22,NOT_ENOUGH_INFO
1677,Chicago:153,SUPPORTS
1677,Climate change in the United States:198,NOT_ENOUGH_INFO
1677,Global warming:0,NOT_ENOUGH_INFO
1677,Global warming:1868,NOT_ENOUGH_INFO
1677,Global warming:276,NOT_ENOUGH_INFO
1678,Global warming:49,NOT_ENOUGH_INFO
1678,Global warming:59,NOT_ENOUGH_INFO
1678,Global warming:6,NOT_ENOUGH_INFO
1678,Global warming:832,NOT_ENOUGH_INFO
1678,Scientific consensus on climate change:511,SUPPORTS
1683,Effects of global warming:51,NOT_ENOUGH_INFO
1683,Global warming hiatus:252,NOT_ENOUGH_INFO
1683,Global warming in Antarctica:81,NOT_ENOUGH_INFO
1683,Global warming:276,NOT_ENOUGH_INFO
1683,Global warming:98,NOT_ENOUGH_INFO
1684,Second law of thermodynamics:283,NOT_ENOUGH_INFO
1684,Second law of thermodynamics:374,NOT_ENOUGH_INFO
1684,Thermodynamics:86,SUPPORTS
1684,Thermodynamics:93,NOT_ENOUGH_INFO
1684,Water vapor:125,NOT_ENOUGH_INFO
1685,Chaos theory:140,NOT_ENOUGH_INFO
1685,Climate:65,REFUTES
1685,European Centre for Medium-Range Weather Forecasts:32,NOT_ENOUGH_INFO
1685,Met Office:2,REFUTES
1685,Scientific consensus on climate change:137,NOT_ENOUGH_INFO
1688,Global warming:213,SUPPORTS
1688,Global warming:6,NOT_ENOUGH_INFO
1688,Greenhouse gas:229,NOT_ENOUGH_INFO
1688,Holocene extinction:133,NOT_ENOUGH_INFO
1688,Holocene extinction:205,NOT_ENOUGH_INFO
1689,Evidence-based medicine:126,NOT_ENOUGH_INFO
1689,Evidence-based medicine:92,NOT_ENOUGH_INFO
1689,Evidence:1,NOT_ENOUGH_INFO
1689,Global warming controversy:219,SUPPORTS
1689,Global warming controversy:226,NOT_ENOUGH_INFO
1690,Attribution of recent climate change:0,NOT_ENOUGH_INFO
1690,Carbon dioxide:642,NOT_ENOUGH_INFO
1690,Global warming:276,SUPPORTS
1690,Greenhouse gas:310,SUPPORTS
1690,Sea level rise:3,SUPPORTS
1691,Sea level rise:26,SUPPORTS
1691,Sea level rise:3,SUPPORTS
1691,Sea level rise:492,SUPPORTS
1691,Sea level rise:647,NOT_ENOUGH_INFO
1691,Sea level rise:78,SUPPORTS
1692,Ocean acidification:0,SUPPORTS
1692,Ocean acidification:11,SUPPORTS
1692,Ocean acidification:116,SUPPORTS
1692,Ocean acidification:306,SUPPORTS
1692,Ocean acidification:452,SUPPORTS
1698,21st century:490,NOT_ENOUGH_INFO
1698,Climate change denial:127,NOT_ENOUGH_INFO
1698,Global warming:276,NOT_ENOUGH_INFO
1698,Scientific consensus on climate change:10,SUPPORTS
1698,Scientific consensus on climate change:266,REFUTES
1700,Atmospheric methane:574,SUPPORTS
1700,Atmospheric methane:84,SUPPORTS
1700,Global warming:114,SUPPORTS
1700,Permafrost:130,SUPPORTS
1700,Permafrost:80,SUPPORTS
1702,Carbon dioxide in Earth's atmosphere:153,SUPPORTS
1702,Carbon dioxide in Earth's atmosphere:163,NOT_ENOUGH_INFO
1702,Carbon dioxide in Earth's atmosphere:167,SUPPORTS
1702,Carbon dioxide:179,NOT_ENOUGH_INFO
1702,Greenhouse gas:127,NOT_ENOUGH_INFO
1703,Confirmation bias:277,NOT_ENOUGH_INFO
1703,Confirmation bias:281,NOT_ENOUGH_INFO
1703,Global warming:107,NOT_ENOUGH_INFO
1703,Global warming:28,NOT_ENOUGH_INFO
1703,Positive feedback:186,NOT_ENOUGH_INFO
1705,Cherry blossom:331,NOT_ENOUGH_INFO
1705,Cherry blossom:377,NOT_ENOUGH_INFO
1705,Cherry blossom:431,NOT_ENOUGH_INFO
1705,Cherry blossom:452,NOT_ENOUGH_INFO
1705,Cherry blossom:83,NOT_ENOUGH_INFO
1707,Carbon cycle:127,SUPPORTS
1707,Carbon dioxide in Earth's atmosphere:8,SUPPORTS
1707,Carbon dioxide:186,SUPPORTS
1707,Carbon dioxide:192,NOT_ENOUGH_INFO
1707,Carbon dioxide:3,NOT_ENOUGH_INFO
1708,Climatic Research Unit documents:67,NOT_ENOUGH_INFO
1708,Climatic Research Unit documents:81,SUPPORTS
1708,Climatic Research Unit documents:89,NOT_ENOUGH_INFO
1708,Climatic Research Unit email controversy:44,NOT_ENOUGH_INFO
1708,Global warming:278,NOT_ENOUGH_INFO
1711,Global warming:2,REFUTES
1711,Global warming:327,SUPPORTS
1711,Global warming:330,NOT_ENOUGH_INFO
1711,Global warming:337,NOT_ENOUGH_INFO
1711,Global warming:831,NOT_ENOUGH_INFO
1712,Effects of global warming:16,SUPPORTS
1712,Global warming:156,SUPPORTS
1712,Global warming:21,NOT_ENOUGH_INFO
1712,Global warming:276,NOT_ENOUGH_INFO
1712,Global warming:515,NOT_ENOUGH_INFO
1713,Ocean acidification:0,SUPPORTS
1713,Ocean acidification:116,SUPPORTS
1713,Ocean acidification:229,REFUTES
1713,Ocean acidification:29,SUPPORTS
1713,Ocean acidification:83,SUPPORTS
1714,"Christopher Monckton, 3rd Viscount Monckton of Brenchley:20",NOT_ENOUGH_INFO
1714,General circulation model:80,NOT_ENOUGH_INFO
1714,Global warming:1828,NOT_ENOUGH_INFO
1714,Radiative forcing:15,NOT_ENOUGH_INFO
1714,Radiative forcing:39,NOT_ENOUGH_INFO
1715,Climate change feedback:138,SUPPORTS
1715,Global warming:1,NOT_ENOUGH_INFO
1715,Global warming:317,NOT_ENOUGH_INFO
1715,Global warming:52,SUPPORTS
1715,Scientific modelling:20,SUPPORTS
1717,2009 United Nations Climate Change Conference:37,SUPPORTS
1717,2009 United Nations Climate Change Conference:66,NOT_ENOUGH_INFO
1717,Climate change mitigation:368,NOT_ENOUGH_INFO
1717,Climate change mitigation:531,SUPPORTS
1717,Paris Agreement:173,SUPPORTS
1718,Effects of global warming:164,SUPPORTS
1718,Eocene:84,NOT_ENOUGH_INFO
1718,Global warming:21,NOT_ENOUGH_INFO
1718,Global warming:366,NOT_ENOUGH_INFO
1718,Physical impacts of climate change:27,SUPPORTS
1719,Air pollution:237,NOT_ENOUGH_INFO
1719,Fossil fuel:107,SUPPORTS
1719,Fossil fuel:54,REFUTES
1719,Nuclear power:975,NOT_ENOUGH_INFO
1719,Renewable energy:25,NOT_ENOUGH_INFO
1721,Sea level rise:100,NOT_ENOUGH_INFO
1721,Sea level rise:171,NOT_ENOUGH_INFO
1721,Sea level rise:49,SUPPORTS
1721,Sea level rise:51,NOT_ENOUGH_INFO
1721,Sea level rise:7,NOT_ENOUGH_INFO
1722,Carbon dioxide:21,SUPPORTS
1722,Global warming:218,SUPPORTS
1722,Global warming:59,SUPPORTS
1722,Global warming:6,SUPPORTS
1722,Greenhouse gas:229,SUPPORTS
1724,Global warming controversy:91,NOT_ENOUGH_INFO
1724,Richard Lindzen:136,SUPPORTS
1724,Richard Lindzen:83,SUPPORTS
1724,Richard Lindzen:91,SUPPORTS
1724,Richard Lindzen:94,SUPPORTS
1725,Confirmation bias:177,NOT_ENOUGH_INFO
1725,Cretaceous–Paleogene extinction event:58,NOT_ENOUGH_INFO
1725,Global warming controversy:20,NOT_ENOUGH_INFO
1725,Type I and type II errors:120,NOT_ENOUGH_INFO
1725,Type I and type II errors:71,NOT_ENOUGH_INFO
1729,Climate engineering:51,SUPPORTS
1729,Global warming:126,NOT_ENOUGH_INFO
1729,Sea level rise:180,SUPPORTS
1729,Sea level rise:182,NOT_ENOUGH_INFO
1729,Sea level rise:639,NOT_ENOUGH_INFO
1734,James Hansen:122,NOT_ENOUGH_INFO
1734,James Hansen:140,NOT_ENOUGH_INFO
1734,James Hansen:93,NOT_ENOUGH_INFO
1734,James Hansen:99,NOT_ENOUGH_INFO
1734,Scenario planning:180,NOT_ENOUGH_INFO
1741,Greenhouse effect:0,NOT_ENOUGH_INFO
1741,Ice age:178,NOT_ENOUGH_INFO
1741,Michael E. Mann:95,NOT_ENOUGH_INFO
1741,Nuclear winter:343,NOT_ENOUGH_INFO
1741,Volcano:181,NOT_ENOUGH_INFO
1743,Arctic Ocean:164,NOT_ENOUGH_INFO
1743,Arctic Ocean:7,NOT_ENOUGH_INFO
1743,Arctic sea ice decline:18,SUPPORTS
1743,Arctic sea ice decline:277,SUPPORTS
1743,Arctic:22,NOT_ENOUGH_INFO
1744,IPCC Fourth Assessment Report:79,NOT_ENOUGH_INFO
1744,Past sea level:41,NOT_ENOUGH_INFO
1744,Sea level rise:155,NOT_ENOUGH_INFO
1744,Sea level rise:171,SUPPORTS
1744,Sea-level curve:3,NOT_ENOUGH_INFO
1745,Hockey stick controversy:41,NOT_ENOUGH_INFO
1745,Intergovernmental Panel on Climate Change:113,NOT_ENOUGH_INFO
1745,Intergovernmental Panel on Climate Change:270,NOT_ENOUGH_INFO
1745,Intergovernmental Panel on Climate Change:277,NOT_ENOUGH_INFO
1745,Temperature record of the past 1000 years:46,NOT_ENOUGH_INFO
1747,Climatic Research Unit email controversy:160,SUPPORTS
1747,Climatic Research Unit email controversy:192,SUPPORTS
1747,Climatic Research Unit email controversy:224,SUPPORTS
1747,Climatic Research Unit email controversy:86,SUPPORTS
1747,Rigour:18,NOT_ENOUGH_INFO
1751,Benny Peiser:58,NOT_ENOUGH_INFO
1751,Benny Peiser:59,SUPPORTS
1751,Benny Peiser:61,SUPPORTS
1751,Benny Peiser:66,NOT_ENOUGH_INFO
1751,Naomi Oreskes:43,SUPPORTS
1753,El Niño–Southern Oscillation:122,NOT_ENOUGH_INFO
1753,El Niño–Southern Oscillation:467,REFUTES
1753,Global warming:98,NOT_ENOUGH_INFO
1753,Kevin E. Trenberth:18,REFUTES
1753,Kevin E. Trenberth:7,NOT_ENOUGH_INFO
1756,Arctic National Wildlife Refuge:114,SUPPORTS
1756,Arctic sea ice decline:13,SUPPORTS
1756,Arctic sea ice decline:14,SUPPORTS
1756,Climate change in the Arctic:16,SUPPORTS
1756,Global warming:92,NOT_ENOUGH_INFO
1758,Lake Superior:23,NOT_ENOUGH_INFO
1758,Little Ice Age:136,NOT_ENOUGH_INFO
1758,Little Ice Age:164,NOT_ENOUGH_INFO
1758,Permafrost:27,NOT_ENOUGH_INFO
1758,Precipitation:187,NOT_ENOUGH_INFO
1761,Global warming:218,SUPPORTS
1761,Global warming:64,SUPPORTS
1761,Greenhouse gas:244,SUPPORTS
1761,Scientific consensus on climate change:115,SUPPORTS
1761,Scientific consensus on climate change:692,SUPPORTS
1765,Carbon dioxide in Earth's atmosphere:140,SUPPORTS
1765,Carbon dioxide:192,NOT_ENOUGH_INFO
1765,Global warming controversy:136,SUPPORTS
1765,Global warming:153,NOT_ENOUGH_INFO
1765,Global warming:64,SUPPORTS
1769,Carbon dioxide:21,SUPPORTS
1769,Global warming:146,SUPPORTS
1769,Global warming:218,SUPPORTS
1769,Global warming:221,NOT_ENOUGH_INFO
1769,Global warming:227,SUPPORTS
1771,Global warming:7,NOT_ENOUGH_INFO
1771,Scientific consensus on climate change:115,NOT_ENOUGH_INFO
1771,Scientific consensus on climate change:144,NOT_ENOUGH_INFO
1771,Scientific consensus on climate change:150,NOT_ENOUGH_INFO
1771,Scientific consensus on climate change:77,NOT_ENOUGH_INFO
1772,Climate change mitigation:300,SUPPORTS
1772,Effects of global warming:257,SUPPORTS
1772,Effects of global warming:259,SUPPORTS
1772,Effects of global warming:267,SUPPORTS
1772,Global warming:1262,NOT_ENOUGH_INFO
1773,Carbon dioxide in Earth's atmosphere:180,NOT_ENOUGH_INFO
1773,Carbon dioxide in Earth's atmosphere:181,NOT_ENOUGH_INFO
1773,Global dimming:55,NOT_ENOUGH_INFO
1773,Sea level rise:2,NOT_ENOUGH_INFO
1773,Sea level rise:49,NOT_ENOUGH_INFO
1774,Attribution of recent climate change:240,SUPPORTS
1774,CLOUD experiment:29,SUPPORTS
1774,CLOUD experiment:3,NOT_ENOUGH_INFO
1774,CLOUD experiment:34,NOT_ENOUGH_INFO
1774,Climate change (general concept):116,NOT_ENOUGH_INFO
1775,Greenhouse effect:6,NOT_ENOUGH_INFO
1775,Venus:13,NOT_ENOUGH_INFO
1775,Venus:27,NOT_ENOUGH_INFO
1775,Venus:88,NOT_ENOUGH_INFO
1775,Venus:91,SUPPORTS
1776,Climate change denial:11,NOT_ENOUGH_INFO
1776,Climate change denial:1179,NOT_ENOUGH_INFO
1776,Climate change denial:1196,NOT_ENOUGH_INFO
1776,Global warming controversy:94,SUPPORTS
1776,Global warming:292,NOT_ENOUGH_INFO
1782,Kiribati:529,SUPPORTS
1782,Maldives:170,NOT_ENOUGH_INFO
1782,Maldives:179,REFUTES
1782,Micronesia:49,REFUTES
1782,Tuvalu:483,REFUTES
1783,Attribution of recent climate change:0,NOT_ENOUGH_INFO
1783,Attribution of recent climate change:72,NOT_ENOUGH_INFO
1783,Global warming hiatus:21,NOT_ENOUGH_INFO
1783,Global warming:276,NOT_ENOUGH_INFO
1783,Little Ice Age:9,NOT_ENOUGH_INFO
1784,Carbon dioxide in Earth's atmosphere:140,SUPPORTS
1784,Greenhouse gas:244,NOT_ENOUGH_INFO
1784,Scientific consensus on climate change:130,SUPPORTS
1784,Scientific consensus on climate change:511,NOT_ENOUGH_INFO
1784,Scientific consensus on climate change:77,SUPPORTS
1785,El Niño–Southern Oscillation:113,NOT_ENOUGH_INFO
1785,Global warming hiatus:128,NOT_ENOUGH_INFO
1785,Global warming hiatus:81,NOT_ENOUGH_INFO
1785,Global warming:42,SUPPORTS
1785,Global warming:79,NOT_ENOUGH_INFO
1786,Chlorofluorocarbon:121,REFUTES
1786,Greenhouse gas:142,NOT_ENOUGH_INFO
1786,Greenhouse gas:55,NOT_ENOUGH_INFO
1786,Montreal Protocol:110,REFUTES
1786,Montreal Protocol:44,REFUTES
1789,Climate change mitigation:355,NOT_ENOUGH_INFO
1789,Planetary boundaries:16,NOT_ENOUGH_INFO
1789,Planetary boundaries:61,SUPPORTS
1789,Scientific consensus on climate change:23,NOT_ENOUGH_INFO
1789,Tipping points in the climate system:90,NOT_ENOUGH_INFO
1790,Climate sensitivity:397,NOT_ENOUGH_INFO
1790,Climate sensitivity:58,NOT_ENOUGH_INFO
1790,IPCC Fifth Assessment Report:69,NOT_ENOUGH_INFO
1790,IPCC Third Assessment Report:12,SUPPORTS
1790,Kyoto Protocol:22,NOT_ENOUGH_INFO
1792,Greenland:172,SUPPORTS
1792,Greenland:185,SUPPORTS
1792,Greenland:200,SUPPORTS
1792,Sea level rise:124,SUPPORTS
1792,Sea level rise:639,NOT_ENOUGH_INFO
1793,Arctic Ocean:147,NOT_ENOUGH_INFO
1793,Arctic:12,NOT_ENOUGH_INFO
1793,Climate of the Arctic:260,SUPPORTS
1793,Little Ice Age:163,REFUTES
1793,North Pole:166,NOT_ENOUGH_INFO
1794,Global warming controversy:822,REFUTES
1794,IPCC First Assessment Report:2,NOT_ENOUGH_INFO
1794,Intergovernmental Panel on Climate Change:0,SUPPORTS
1794,Intergovernmental Panel on Climate Change:118,NOT_ENOUGH_INFO
1794,Intergovernmental Panel on Climate Change:201,NOT_ENOUGH_INFO
1796,Greenhouse gas:83,SUPPORTS
1796,IPCC Fourth Assessment Report:56,SUPPORTS
1796,Natural environment:103,NOT_ENOUGH_INFO
1796,Paleoclimatology:306,NOT_ENOUGH_INFO
1796,Planetary boundaries:114,SUPPORTS
1798,Effects of global warming:55,NOT_ENOUGH_INFO
1798,Global warming:148,SUPPORTS
1798,Global warming:354,NOT_ENOUGH_INFO
1798,Global warming:9,SUPPORTS
1798,Sea level rise:78,SUPPORTS
1799,Digital radio:128,REFUTES
1799,Satellite television:110,NOT_ENOUGH_INFO
1799,Satellite television:222,NOT_ENOUGH_INFO
1799,Satellite television:234,REFUTES
